"seq","dh.seq","day","hour","bytes"
4001,334,"14","2220",2761230188
4002,334,"14","2225",2749285724
4003,334,"14","2230",2557596106
4004,334,"14","2235",3905670418
4005,334,"14","2240",2418196387
4006,334,"14","2245",2227106022
4007,334,"14","2250",2470028288
4008,334,"14","2255",2876123992
4009,335,"14","2300",1682631500
4010,335,"14","2305",2024431842
4011,335,"14","2310",2232122853
4012,335,"14","2315",1721978428
4013,335,"14","2320",3074939139
4014,335,"14","2325",3369180689
4015,335,"14","2330",2469237934
4016,335,"14","2335",2966363898
4017,335,"14","2340",2783904409
4018,335,"14","2345",2596697559
4019,335,"14","2350",4198145427
4020,335,"14","2355",2986027021
4021,336,"14","2400",2231386591
4022,336,"14","2405",2365563763
4023,336,"14","2410",2405636981
4024,336,"14","2415",1921108841
4025,336,"14","2420",2288148735
4026,336,"14","2425",2713813806
4027,336,"14","2430",2412985195
4028,336,"14","2435",3593501229
4029,336,"14","2440",1302543849
4030,336,"14","2445",3790689378
4031,336,"14","2450",3162892590
4032,336,"14","2455",2434946404
4033,337,"15","0100",2173957826
4034,337,"15","0105",2546374404
4035,337,"15","0110",2687143966
4036,337,"15","0115",2100008824
4037,337,"15","0120",2397845454
4038,337,"15","0125",2713032571
4039,337,"15","0130",2054224132
4040,337,"15","0135",3411424652
4041,337,"15","0140",2936026046
4042,337,"15","0145",2605146480
4043,337,"15","0150",4099447114
4044,337,"15","0155",2394241546
4045,338,"15","0200",2421853157
4046,338,"15","0205",2789461364
4047,338,"15","0210",1924222789
4048,338,"15","0215",2951152182
4049,338,"15","0220",2753106003
4050,338,"15","0225",2180321119
4051,338,"15","0230",2019630579
4052,338,"15","0235",2392620707
4053,338,"15","0240",2222144931
4054,338,"15","0245",2662652341
4055,338,"15","0250",3342096159
4056,338,"15","0255",2607436870
4057,339,"15","0300",2197597782
4058,339,"15","0305",2984261599
4059,339,"15","0310",2108919017
4060,339,"15","0315",2349275756
4061,339,"15","0320",2994312291
4062,339,"15","0325",2871980619
4063,339,"15","0330",2704624477
4064,339,"15","0335",2016978948
4065,339,"15","0340",2421085673
4066,339,"15","0345",2090691064
4067,339,"15","0350",4440754221
4068,339,"15","0355",2039622761
4069,340,"15","0400",2173404232
4070,340,"15","0405",3612537474
4071,340,"15","0410",2040021608
4072,340,"15","0415",1814873285
4073,340,"15","0420",2894438326
4074,340,"15","0425",2346160019
4075,340,"15","0430",2075741894
4076,340,"15","0435",2598146037
4077,340,"15","0440",2314458894
4078,340,"15","0445",1796930248
4079,340,"15","0450",2015615815
4080,340,"15","0455",1905319913
4081,341,"15","0500",1533073451
4082,341,"15","0505",2778239758
4083,341,"15","0510",3133562183
4084,341,"15","0515",3113001160
4085,341,"15","0520",2972976675
4086,341,"15","0525",2746122634
4087,341,"15","0530",2283695682
4088,341,"15","0535",3505910405
4089,341,"15","0540",1869943328
4090,341,"15","0545",2053918196
4091,341,"15","0550",4670487132
4092,341,"15","0555",2440806898
4093,342,"15","0600",2562604011
4094,342,"15","0605",1743892960
4095,342,"15","0610",2830552039
4096,342,"15","0615",3136895640
4097,342,"15","0620",4075078049
4098,342,"15","0625",2341810217
4099,342,"15","0630",2982570014
4100,342,"15","0635",3205445473
4101,342,"15","0640",3280852600
4102,342,"15","0645",4217751099
4103,342,"15","0650",2989459156
4104,342,"15","0655",3176741610
4105,343,"15","0700",2314087805
4106,343,"15","0705",4805425931
4107,343,"15","0710",6059407996
4108,343,"15","0715",3441663750
4109,343,"15","0720",3549815786
4110,343,"15","0725",3634221706
4111,343,"15","0730",3487486772
4112,343,"15","0735",2619308886
4113,343,"15","0740",2230255933
4114,343,"15","0745",3985740880
4115,343,"15","0750",798447169
4116,343,"15","0755",3595198771
4117,344,"15","0800",2568992783
4118,344,"15","0805",4994373443
4119,344,"15","0810",3753012586
4120,344,"15","0815",3123051345
4121,344,"15","0820",2697595184
4122,344,"15","0825",4290278461
4123,344,"15","0830",3123615728
4124,344,"15","0835",5326442776
4125,344,"15","0840",3298245822
4126,344,"15","0845",4147510936
4127,344,"15","0850",257967333
4128,344,"15","0855",3629746118
4129,345,"15","0900",4619189669
4130,345,"15","0905",4773872457
4131,345,"15","0910",4286470840
4132,345,"15","0915",4626448243
4133,345,"15","0920",4340910298
4134,345,"15","0925",3961872406
4135,345,"15","0930",3496736406
4136,345,"15","0935",3278873447
4137,345,"15","0940",3846581988
4138,345,"15","0945",5049844201
4139,345,"15","0950",3068772361
4140,345,"15","0955",4476782709
4141,346,"15","1000",3334301521
4142,346,"15","1005",4584301698
4143,346,"15","1010",6759947731
4144,346,"15","1015",3112710706
4145,346,"15","1020",4773989757
4146,346,"15","1025",4809712693
4147,346,"15","1030",3859467027
4148,346,"15","1035",5836394478
4149,346,"15","1040",4227964502
4150,346,"15","1045",4273811298
4151,346,"15","1050",394997559
4152,346,"15","1055",3541156117
4153,347,"15","1100",3499896057
4154,347,"15","1105",4324911572
4155,347,"15","1110",4096806548
4156,347,"15","1115",3826270639
4157,347,"15","1120",3837197954
4158,347,"15","1125",4125894656
4159,347,"15","1130",3829205286
4160,347,"15","1135",4820360177
4161,347,"15","1140",4197853453
4162,347,"15","1145",2354381854
4163,347,"15","1150",563250362
4164,347,"15","1155",3414660761
4165,348,"15","1200",3757357734
4166,348,"15","1205",3766730647
4167,348,"15","1210",4660613000
4168,348,"15","1215",3653553411
4169,348,"15","1220",2628528156
4170,348,"15","1225",4828841088
4171,348,"15","1230",3705086146
4172,348,"15","1235",3459356419
4173,348,"15","1240",4231042850
4174,348,"15","1245",3898841856
4175,348,"15","1250",4535615225
4176,348,"15","1255",2072260437
4177,349,"15","1300",4160346297
4178,349,"15","1305",4830294178
4179,349,"15","1310",3118208644
4180,349,"15","1315",3855975279
4181,349,"15","1320",3240607006
4182,349,"15","1325",3312735550
4183,349,"15","1330",3082250752
4184,349,"15","1335",4278795095
4185,349,"15","1340",2947011783
4186,349,"15","1345",3794219904
4187,349,"15","1350",7332833856
4188,349,"15","1355",3747651360
4189,350,"15","1400",3761172688
4190,350,"15","1405",4610647666
4191,350,"15","1410",5208244996
4192,350,"15","1415",2981763055
4193,350,"15","1420",4538670057
4194,350,"15","1425",3310338332
4195,350,"15","1430",4021980236
4196,350,"15","1435",5530751385
4197,350,"15","1440",3558411072
4198,350,"15","1445",3727768160
4199,350,"15","1450",2457511809
4200,350,"15","1455",3704242437
4201,351,"15","1500",2906792416
4202,351,"15","1505",5348692892
4203,351,"15","1510",5057321853
4204,351,"15","1515",2799404772
4205,351,"15","1520",3416420762
4206,351,"15","1525",3418439534
4207,351,"15","1530",3194705566
4208,351,"15","1535",4115030842
4209,351,"15","1540",3128784953
4210,351,"15","1545",2887759527
4211,351,"15","1550",2595220222
4212,351,"15","1555",3161790970
4213,352,"15","1600",3809411651
4214,352,"15","1605",3242509672
4215,352,"15","1610",4097108175
4216,352,"15","1615",2043111409
4217,352,"15","1620",3715465923
4218,352,"15","1625",3073359161
4219,352,"15","1630",3347862261
4220,352,"15","1635",2568116134
4221,352,"15","1640",3563965381
4222,352,"15","1645",4337271031
4223,352,"15","1650",3879113794
4224,352,"15","1655",3312663757
4225,353,"15","1700",2485101175
4226,353,"15","1705",3346213371
4227,353,"15","1710",4066805565
4228,353,"15","1715",3565664156
4229,353,"15","1720",2834666976
4230,353,"15","1725",3352017906
4231,353,"15","1730",2640166251
4232,353,"15","1735",2518934880
4233,353,"15","1740",3027196448
4234,353,"15","1745",3531467715
4235,353,"15","1750",1986292151
4236,353,"15","1755",2892457424
4237,354,"15","1800",2011268385
4238,354,"15","1805",2877631988
4239,354,"15","1810",1478384524
4240,354,"15","1815",3200526849
4241,354,"15","1820",2059135917
4242,354,"15","1825",2218607272
4243,354,"15","1830",2712212395
4244,354,"15","1835",2656858986
4245,354,"15","1840",2206601772
4246,354,"15","1845",2775242801
4247,354,"15","1850",3076425732
4248,354,"15","1855",2096381705
4249,355,"15","1900",2018119102
4250,355,"15","1905",3449071652
4251,355,"15","1910",1949194769
4252,355,"15","1915",2638462380
4253,355,"15","1920",3395331165
4254,355,"15","1925",2838904429
4255,355,"15","1930",3027453983
4256,355,"15","1935",3247697569
4257,355,"15","1940",3283930664
4258,355,"15","1945",2682341050
4259,355,"15","1950",4887956124
4260,355,"15","1955",3150231460
4261,356,"15","2000",2552858994
4262,356,"15","2005",3301306539
4263,356,"15","2010",2521074025
4264,356,"15","2015",2774952324
4265,356,"15","2020",3216090758
4266,356,"15","2025",4147949271
4267,356,"15","2030",2664945443
4268,356,"15","2035",3537817428
4269,356,"15","2040",3006346781
4270,356,"15","2045",4407686866
4271,356,"15","2050",2143526872
4272,356,"15","2055",2916112034
4273,357,"15","2100",2333899270
4274,357,"15","2105",3309636883
4275,357,"15","2110",2305416819
4276,357,"15","2115",3379199812
4277,357,"15","2120",2844077537
4278,357,"15","2125",2842811543
4279,357,"15","2130",2566206535
4280,357,"15","2135",2335635358
4281,357,"15","2140",2434678027
4282,357,"15","2145",2311348861
4283,357,"15","2150",5051475931
4284,357,"15","2155",3022944367
4285,358,"15","2200",2074042138
4286,358,"15","2205",3344992009
4287,358,"15","2210",2850942868
4288,358,"15","2215",2805373613
4289,358,"15","2220",2766035424
4290,358,"15","2225",2478715624
4291,358,"15","2230",2072326160
4292,358,"15","2235",1786448649
4293,358,"15","2240",3321819905
4294,358,"15","2245",3278335884
4295,358,"15","2250",2721252838
4296,358,"15","2255",2401393924
4297,359,"15","2300",2448945995
4298,359,"15","2305",2391126702
4299,359,"15","2310",2785587263
4300,359,"15","2315",1702362802
4301,359,"15","2320",1258070803
4302,359,"15","2325",2295262027
4303,359,"15","2330",1763138961
4304,359,"15","2335",2223712209
4305,359,"15","2340",2089708917
4306,359,"15","2345",1425681106
4307,359,"15","2350",919028659
4308,359,"15","2355",2330379371
4309,360,"15","2400",1545208670
4310,360,"15","2405",2430166868
4311,360,"15","2410",2810143861
4312,360,"15","2415",1743667935
4313,360,"15","2420",2229575681
4314,360,"15","2425",2344587683
4315,360,"15","2430",2328186664
4316,360,"15","2435",1335442492
4317,360,"15","2440",2267437086
4318,360,"15","2445",2134548694
4319,360,"15","2450",4888825493
4320,360,"15","2455",2378531480
4321,361,"16","0100",2630731209
4322,361,"16","0105",1940418456
4323,361,"16","0110",1091248399
4324,361,"16","0115",1728020800
4325,361,"16","0120",2085535311
4326,361,"16","0125",1681956393
4327,361,"16","0130",1464940903
4328,361,"16","0135",2381343998
4329,361,"16","0140",1601463182
4330,361,"16","0145",2637727158
4331,361,"16","0150",2949975634
4332,361,"16","0155",2289076919
4333,362,"16","0200",1584922479
4334,362,"16","0205",1968206446
4335,362,"16","0210",2378868335
4336,362,"16","0215",2283814834
4337,362,"16","0220",2010376301
4338,362,"16","0225",1679445460
4339,362,"16","0230",1778022461
4340,362,"16","0235",1285991170
4341,362,"16","0240",2064875820
4342,362,"16","0245",1147575709
4343,362,"16","0250",1313216710
4344,362,"16","0255",2227749933
4345,363,"16","0300",1556956667
4346,363,"16","0305",2607239745
4347,363,"16","0310",2162727842
4348,363,"16","0315",2546676268
4349,363,"16","0320",1814533698
4350,363,"16","0325",1600353574
4351,363,"16","0330",1823016910
4352,363,"16","0335",2206541353
4353,363,"16","0340",2312248778
4354,363,"16","0345",2261710567
4355,363,"16","0350",3754049275
4356,363,"16","0355",1541669554
4357,364,"16","0400",1563972000
4358,364,"16","0405",2552810322
4359,364,"16","0410",2047411123
4360,364,"16","0415",1792644943
4361,364,"16","0420",2302394837
4362,364,"16","0425",2061618159
4363,364,"16","0430",1894385640
4364,364,"16","0435",3167468141
4365,364,"16","0440",1700113867
4366,364,"16","0445",2012620730
4367,364,"16","0450",2585910628
4368,364,"16","0455",1651276094
4369,365,"16","0500",3820458877
4370,365,"16","0505",2513582200
4371,365,"16","0510",4435942224
4372,365,"16","0515",4627676221
4373,365,"16","0520",1910343379
4374,365,"16","0525",3360993076
4375,365,"16","0530",3579563182
4376,365,"16","0535",5183699824
4377,365,"16","0540",2877915811
4378,365,"16","0545",3015596401
4379,365,"16","0550",4908731648
4380,365,"16","0555",4387204367
4381,366,"16","0600",5394401037
4382,366,"16","0605",6532641607
4383,366,"16","0610",5883984293
4384,366,"16","0615",7617793132
4385,366,"16","0620",4152085788
4386,366,"16","0625",5511167132
4387,366,"16","0630",5293980480
4388,366,"16","0635",4634638736
4389,366,"16","0640",5023255689
4390,366,"16","0645",5091710526
4391,366,"16","0650",10000887436
4392,366,"16","0655",7266079999
4393,367,"16","0700",5255067376
4394,367,"16","0705",8504351943
4395,367,"16","0710",10239248439
4396,367,"16","0715",9658045891
4397,367,"16","0720",7692582743
4398,367,"16","0725",6887633291
4399,367,"16","0730",5840298684
4400,367,"16","0735",7113234386
4401,367,"16","0740",9274595200
4402,367,"16","0745",8744641145
4403,367,"16","0750",9519409891
4404,367,"16","0755",6718784693
4405,368,"16","0800",9736113515
4406,368,"16","0805",13705561376
4407,368,"16","0810",5349572173
4408,368,"16","0815",11602414578
4409,368,"16","0820",9619739175
4410,368,"16","0825",11102133323
4411,368,"16","0830",7783006962
4412,368,"16","0835",11310916340
4413,368,"16","0840",10923107698
4414,368,"16","0845",12896717272
4415,368,"16","0850",11810979515
4416,368,"16","0855",10951536509
4417,369,"16","0900",6567097619
4418,369,"16","0905",9511123208
4419,369,"16","0910",7665281356
4420,369,"16","0915",12517942035
4421,369,"16","0920",15076449938
4422,369,"16","0925",13265521621
4423,369,"16","0930",8839279331
4424,369,"16","0935",10586792765
4425,369,"16","0940",10095236233
4426,369,"16","0945",9422520243
4427,369,"16","0950",9481969090
4428,369,"16","0955",12451691837
4429,370,"16","1000",9243371646
4430,370,"16","1005",12001191723
4431,370,"16","1010",12201912380
4432,370,"16","1015",11555122690
4433,370,"16","1020",12401269622
4434,370,"16","1025",12407622055
4435,370,"16","1030",10766905982
4436,370,"16","1035",12962893158
4437,370,"16","1040",9064670596
4438,370,"16","1045",9905051596
4439,370,"16","1050",15494455531
4440,370,"16","1055",10627610302
4441,371,"16","1100",9648785984
4442,371,"16","1105",10250232196
4443,371,"16","1110",8381650016
4444,371,"16","1115",12352548959
4445,371,"16","1120",8693535338
4446,371,"16","1125",12655151114
4447,371,"16","1130",8417038984
4448,371,"16","1135",6994157137
4449,371,"16","1140",9371115716
4450,371,"16","1145",11566868537
4451,371,"16","1150",19209463686
4452,371,"16","1155",9745833917
4453,372,"16","1200",8521458908
4454,372,"16","1205",12340707142
4455,372,"16","1210",11698704724
4456,372,"16","1215",5647158955
4457,372,"16","1220",7223579960
4458,372,"16","1225",7959709783
4459,372,"16","1230",8488317593
4460,372,"16","1235",7345825747
4461,372,"16","1240",7383914419
4462,372,"16","1245",4005478177
4463,372,"16","1250",8562418623
4464,372,"16","1255",10021337461
4465,373,"16","1300",7278827621
4466,373,"16","1305",11981358717
4467,373,"16","1310",10252718645
4468,373,"16","1315",7256844336
4469,373,"16","1320",10987834010
4470,373,"16","1325",13237969468
4471,373,"16","1330",8333821993
4472,373,"16","1335",7960534606
4473,373,"16","1340",12920343501
4474,373,"16","1345",10192838734
4475,373,"16","1350",14947171657
4476,373,"16","1355",10620958895
4477,374,"16","1400",12124137068
4478,374,"16","1405",12461450853
4479,374,"16","1410",7589304946
4480,374,"16","1415",12832196318
4481,374,"16","1420",7742874247
4482,374,"16","1425",10130386939
4483,374,"16","1430",9988839537
4484,374,"16","1435",7423026562
4485,374,"16","1440",12100597346
4486,374,"16","1445",10389015759
4487,374,"16","1450",7099995974
4488,374,"16","1455",11046028472
4489,375,"16","1500",8455582964
4490,375,"16","1505",11723792813
4491,375,"16","1510",13814164004
4492,375,"16","1515",9922614094
4493,375,"16","1520",10521344939
4494,375,"16","1525",10821413935
4495,375,"16","1530",8308039440
4496,375,"16","1535",11916135795
4497,375,"16","1540",10292621787
4498,375,"16","1545",10003061815
4499,375,"16","1550",17671758414
4500,375,"16","1555",10397414130
4501,376,"16","1600",9308944489
4502,376,"16","1605",10262319254
4503,376,"16","1610",10517467615
4504,376,"16","1615",5675899191
4505,376,"16","1620",8080354918
4506,376,"16","1625",9666301731
4507,376,"16","1630",7157369055
4508,376,"16","1635",7092528863
4509,376,"16","1640",6394006279
4510,376,"16","1645",8313080077
4511,376,"16","1650",7460408527
4512,376,"16","1655",7037408111
4513,377,"16","1700",4975761004
4514,377,"16","1705",6684383265
4515,377,"16","1710",5234657885
4516,377,"16","1715",4247742806
4517,377,"16","1720",4469553861
4518,377,"16","1725",5159333687
4519,377,"16","1730",5294731099
4520,377,"16","1735",7630592843
4521,377,"16","1740",4742895076
4522,377,"16","1745",6038840080
4523,377,"16","1750",5749124839
4524,377,"16","1755",5064525333
4525,378,"16","1800",2896673906
4526,378,"16","1805",3152060782
4527,378,"16","1810",2728983182
4528,378,"16","1815",2137840275
4529,378,"16","1820",3619683653
